Ma sinh vien,Ho ten,Nam sinh,Diem trung tuyen,Diem TB
75609660,Vu Huong,2003,27.6,8.5
43806870,Do Van,2002,30.0,8.2
87278294,Vu Hoan,2003,28.0,8.7
19753305,Nguyen Thanh,2003,27.6,8.0
35031578,Vu Hai,2003,26.0,8.7
93374301,Do Nhu,2003,26.0,8.2
10970800,Do Huong,2002,26.0,7.9
76752978,Hoang Hai,2003,25.5,9.8
34427012,Hoang Nhu,2002,27.3,9.5
8600639,Do Tuan,2002,28.2,7.6
7479508,Pham Thanh,2002,28.8,8.2
38486009,Hoang Duc,2003,27.3,7.7
38416016,Le Minh,2003,26.1,7.7
75814863,Tran Duc,2002,28.6,7.8
91703274,Dang Tuan,2002,27.1,8.6
90003444,Tran Hoan,2002,27.5,9.5
82444200,Bui Huong,2003,28.4,10.0
1879272,Pham Hoan,2002,25.1,9.2
13462143,Vu Tuan,2002,28.0,8.7
85709446,Le Huong,2002,29.3,9.1
79227109,Bui Thi,2003,27.2,9.6
60788953,Le Hai,2002,28.9,9.8
22849762,Do Duc,2002,25.3,9.7
50649768,Bui Nhu,2002,28.2,8.5
28988949,Vu Van,2003,27.0,8.6
3728490,Bui Tuan,2002,27.2,8.0
99187501,Tran Duc,2003,26.0,7.9
17333945,Vu Thanh,2003,25.5,8.9
15101183,Le Duc,2002,27.7,7.9
46193845,Pham Duc,2002,27.8,9.0
75609660,Vu Huong,2003,27.6,8.5
43806870,Do Van,2002,30.0,8.2
87278294,Vu Hoan,2003,28.0,8.7
19753305,Nguyen Thanh,2003,27.6,8.0
35031578,Vu Hai,2003,26.0,8.7
93374301,Do Nhu,2003,26.0,8.2
10970800,Do Huong,2002,26.0,7.9
76752978,Hoang Hai,2003,25.5,9.8
34427012,Hoang Nhu,2002,27.3,9.5
8600639,Do Tuan,2002,28.2,7.6
7479508,Pham Thanh,2002,28.8,8.2
38486009,Hoang Duc,2003,27.3,7.7
38416016,Le Minh,2003,26.1,7.7
75814863,Tran Duc,2002,28.6,7.8
91703274,Dang Tuan,2002,27.1,8.6
90003444,Tran Hoan,2002,27.5,9.5
82444200,Bui Huong,2003,28.4,10.0
1879272,Pham Hoan,2002,25.1,9.2
13462143,Vu Tuan,2002,28.0,8.7
85709446,Le Huong,2002,29.3,9.1
79227109,Bui Thi,2003,27.2,9.6
60788953,Le Hai,2002,28.9,9.8
22849762,Do Duc,2002,25.3,9.7
9395138,Bui Thanh,2003,29.7,9.9
89635870,Vu Minh,2002,25.1,7.8
31595704,Nguyen Van,2002,25.6,7.6
97447875,Vu Duc,2003,27.8,7.9
19243755,Nguyen Hai,2003,28.7,9.0
52929143,Hoang Huong,2002,25.5,8.8
99274508,Bui Hai,2002,28.5,8.8
34974968,Pham Huong,2002,29.7,8.6
27272753,Nguyen Nhu,2002,26.1,8.1
49039333,Nguyen Van,2002,26.6,8.0
99601092,Nguyen Duc,2002,28.5,9.8
63611507,Hoang Tuan,2002,29.8,8.5
23305140,Le Van,2002,28.7,9.5
94350821,Tran Huong,2002,28.4,8.0
43162756,Le Nhu,2002,29.0,9.1
18702018,Tran Minh,2002,29.8,8.8
43588286,Dang Hai,2002,27.3,9.3
86394005,Do Hai,2002,28.1,9.7
53227123,Bui Duc,2003,29.6,7.7
83031157,Dang Huong,2003,25.6,8.3
22704205,Dang Thi,2003,27.9,10.0
39645297,Huynh Van,2002,28.6,8.2
9395138,Bui Thanh,2003,29.7,9.9
89635870,Vu Minh,2002,25.1,7.8
31595704,Nguyen Van,2002,25.6,7.6
97447875,Vu Duc,2003,27.8,7.9
19243755,Nguyen Hai,2003,28.7,9.0
52929143,Hoang Huong,2002,25.5,8.8
99274508,Bui Hai,2002,28.5,8.8
34974968,Pham Huong,2002,29.7,8.6
27272753,Nguyen Nhu,2002,26.1,8.1
49039333,Nguyen Van,2002,26.6,8.0
99601092,Nguyen Duc,2002,28.5,9.8
63611507,Hoang Tuan,2002,29.8,8.5
23305140,Le Van,2002,28.7,9.5
94350821,Tran Huong,2002,28.4,8.0
43162756,Le Nhu,2002,29.0,9.1
18702018,Tran Minh,2002,29.8,8.8
43588286,Dang Hai,2002,27.3,9.3
86394005,Do Hai,2002,28.1,9.7
53227123,Bui Duc,2003,29.6,7.7
83031157,Dang Huong,2003,25.6,8.3
22704205,Dang Thi,2003,27.9,10.0
39645297,Huynh Van,2002,28.6,8.2
90592790,Bui Thi,2002,27.7,9.0
39604904,Huynh Huong,2002,28.1,10.0
15597305,Hoang Duc,2003,25.4,9.1
10894790,Hoang Hoan,2003,28.0,7.7
23869065,Do Hoan,2002,26.2,9.9
94122039,Nguyen Duc,2003,27.7,8.4
97207303,Tran Nhu,2002,25.8,8.7
41211161,Le Thi,2003,29.6,8.2
89765062,Le Thanh,2002,25.7,8.2
62927746,Huynh Nhu,2003,25.4,7.7
18580439,Nguyen Duc,2003,25.2,10.0
47573311,Nguyen Minh,2002,26.3,9.0
64391430,Dang Hai,2003,27.1,8.6
3981501,Hoang Duc,2002,25.1,9.0
76178809,Hoang Hai,2003,28.8,7.7
92427184,Do Thi,2003,26.9,9.5
86877739,Do Minh,2002,25.3,9.5
98559357,Huynh Thanh,2002,25.5,9.0
53012170,Hoang Huong,2003,29.5,9.3
84447584,Vu Duc,2003,28.2,7.6
75012557,Bui Hoan,2002,28.3,9.9
26124461,Vu Tuan,2002,28.9,8.9
97560103,Pham Hoan,2003,29.7,8.3
10875787,Pham Thi,2003,27.3,8.9
73578273,Pham Duc,2002,29.9,10.0
69368694,Le Van,2003,27.2,9.2
24891400,Le Hoan,2003,30.0,9.8
96153030,Dang Huong,2003,28.4,8.2
67362924,Le Nhu,2003,26.5,8.0
13392351,Bui Hai,2003,29.5,8.3
82694177,Dang Tuan,2003,28.0,9.0
65085739,Pham Duc,2003,28.6,8.6
84783570,Le Hai,2002,27.2,9.1
9748089,Le Tuan,2002,27.2,8.1
17037360,Do Nhu,2003,26.4,7.6
90592790,Bui Thi,2002,27.7,9.0
39604904,Huynh Huong,2002,28.1,10.0
15597305,Hoang Duc,2003,25.4,9.1
10894790,Hoang Hoan,2003,28.0,7.7
23869065,Do Hoan,2002,26.2,9.9
94122039,Nguyen Duc,2003,27.7,8.4
97207303,Tran Nhu,2002,25.8,8.7
41211161,Le Thi,2003,29.6,8.2
89765062,Le Thanh,2002,25.7,8.2
62927746,Huynh Nhu,2003,25.4,7.7
18580439,Nguyen Duc,2003,25.2,10.0
47573311,Nguyen Minh,2002,26.3,9.0
64391430,Dang Hai,2003,27.1,8.6
3981501,Hoang Duc,2002,25.1,9.0
76178809,Hoang Hai,2003,28.8,7.7
92427184,Do Thi,2003,26.9,9.5
86877739,Do Minh,2002,25.3,9.5
98559357,Huynh Thanh,2002,25.5,9.0
53012170,Hoang Huong,2003,29.5,9.3
84447584,Vu Duc,2003,28.2,7.6
75012557,Bui Hoan,2002,28.3,9.9
26124461,Vu Tuan,2002,28.9,8.9
97560103,Pham Hoan,2003,29.7,8.3
10875787,Pham Thi,2003,27.3,8.9
73578273,Pham Duc,2002,29.9,10.0
69368694,Le Van,2003,27.2,9.2
24891400,Le Hoan,2003,30.0,9.8
96153030,Dang Huong,2003,28.4,8.2
67362924,Le Nhu,2003,26.5,8.0
13392351,Bui Hai,2003,29.5,8.3
82694177,Dang Tuan,2003,28.0,9.0
65085739,Pham Duc,2003,28.6,8.6
84783570,Le Hai,2002,27.2,9.1
9748089,Le Tuan,2002,27.2,8.1
17037360,Do Nhu,2003,26.4,7.6
67662298,Dang Tuan,2003,27.2,8.2
98494787,Vu Hoan,2003,26.7,7.8
1195562,Tran Huong,2003,26.9,9.0
56255827,Nguyen Thi,2002,27.7,9.9
74800987,Nguyen Van,2002,28.6,9.7
84812772,Do Huong,2002,26.8,8.1
23652918,Hoang Van,2002,28.8,10.0
38067248,Huynh Minh,2003,29.7,9.5
34077647,Nguyen Hai,2002,29.0,8.7
65731496,Hoang Huong,2002,28.9,8.4
82405600,Tran Duc,2003,27.0,8.2
96549957,Tran Hoan,2003,29.8,8.7
73329294,Pham Duc,2003,25.2,9.2
34571229,Do Nhu,2002,28.5,7.7
98283614,Pham Hoan,2002,28.7,7.7
81785264,Dang Van,2002,27.8,8.5
67170755,Le Duc,2003,25.5,8.5
38346424,Nguyen Nhu,2002,29.3,8.3
21272161,Pham Van,2002,28.6,8.9
86044440,Dang Huong,2003,25.6,8.0
28879958,Le Nhu,2002,28.1,8.6
32902988,Pham Van,2002,26.9,9.9
69865063,Hoang Thi,2002,27.7,9.6
67662298,Dang Tuan,2003,27.2,8.2
98494787,Vu Hoan,2003,26.7,7.8
1195562,Tran Huong,2003,26.9,9.0
56255827,Nguyen Thi,2002,27.7,9.9
74800987,Nguyen Van,2002,28.6,9.7
84812772,Do Huong,2002,26.8,8.1
23652918,Hoang Van,2002,28.8,10.0
38067248,Huynh Minh,2003,29.7,9.5
34077647,Nguyen Hai,2002,29.0,8.7
65731496,Hoang Huong,2002,28.9,8.4
82405600,Tran Duc,2003,27.0,8.2
96549957,Tran Hoan,2003,29.8,8.7
73329294,Pham Duc,2003,25.2,9.2
34571229,Do Nhu,2002,28.5,7.7
98283614,Pham Hoan,2002,28.7,7.7
81785264,Dang Van,2002,27.8,8.5
67170755,Le Duc,2003,25.5,8.5
38346424,Nguyen Nhu,2002,29.3,8.3
21272161,Pham Van,2002,28.6,8.9
86044440,Dang Huong,2003,25.6,8.0
28879958,Le Nhu,2002,28.1,8.6
32902988,Pham Van,2002,26.9,9.9
69865063,Hoang Thi,2002,27.7,9.6
56790401,Tran Tuan,2003,28.1,8.3
11481947,Pham Nhu,2003,27.0,7.9
25623319,Dang Tuan,2002,25.3,8.8
9314950,Vu Thanh,2003,27.4,9.7
18514030,Le Duc,2003,27.7,9.1
6687999,Do Thi,2003,26.1,9.1
82053248,Do Hoan,2002,29.7,7.7
24356033,Hoang Minh,2002,27.0,9.6
72951173,Le Thi,2003,28.9,9.5
67361732,Do Thi,2003,26.0,8.3
22240274,Dang Tuan,2003,27.1,9.5
26152669,Dang Hai,2002,27.0,8.6
2595025,Bui Huong,2002,26.3,8.4
73616679,Vu Tuan,2002,28.8,7.8
76893366,Tran Tuan,2003,26.1,7.7
91804462,Le Thanh,2002,25.8,10.0
25777881,Nguyen Hoan,2002,26.0,7.8
64983761,Huynh Hoan,2002,27.1,9.9
50022272,Le Hai,2002,26.2,7.8
89894056,Bui Minh,2002,27.2,9.7
3469714,Huynh Minh,2002,28.0,8.7
6760429,Do Tuan,2002,27.1,9.6
88441017,Le Thi,2003,26.4,8.4
62260650,Tran Thanh,2002,29.6,8.0
57343928,Hoang Tuan,2002,25.3,8.4
80699,Hoang Nhu,2003,28.7,9.8
41865277,Tran Hoan,2002,25.1,8.7
70322431,Vu Nhu,2003,26.3,9.9
17884690,Hoang Thanh,2002,27.8,8.3
28239426,Huynh Huong,2002,28.2,9.8
43274937,Pham Hai,2003,27.6,9.9
4275852,Pham Thi,2003,27.4,9.6
64485602,Bui Huong,2002,28.0,9.2
56790401,Tran Tuan,2003,28.1,8.3
11481947,Pham Nhu,2003,27.0,7.9
25623319,Dang Tuan,2002,25.3,8.8
9314950,Vu Thanh,2003,27.4,9.7
18514030,Le Duc,2003,27.7,9.1
6687999,Do Thi,2003,26.1,9.1
82053248,Do Hoan,2002,29.7,7.7
24356033,Hoang Minh,2002,27.0,9.6
72951173,Le Thi,2003,28.9,9.5
67361732,Do Thi,2003,26.0,8.3
22240274,Dang Tuan,2003,27.1,9.5
26152669,Dang Hai,2002,27.0,8.6
2595025,Bui Huong,2002,26.3,8.4
73616679,Vu Tuan,2002,28.8,7.8
76893366,Tran Tuan,2003,26.1,7.7
91804462,Le Thanh,2002,25.8,10.0
25777881,Nguyen Hoan,2002,26.0,7.8
64983761,Huynh Hoan,2002,27.1,9.9
50022272,Le Hai,2002,26.2,7.8
89894056,Bui Minh,2002,27.2,9.7
3469714,Huynh Minh,2002,28.0,8.7
6760429,Do Tuan,2002,27.1,9.6
88441017,Le Thi,2003,26.4,8.4
62260650,Tran Thanh,2002,29.6,8.0
57343928,Hoang Tuan,2002,25.3,8.4
80699,Hoang Nhu,2003,28.7,9.8
41865277,Tran Hoan,2002,25.1,8.7
70322431,Vu Nhu,2003,26.3,9.9
17884690,Hoang Thanh,2002,27.8,8.3
28239426,Huynh Huong,2002,28.2,9.8
43274937,Pham Hai,2003,27.6,9.9
4275852,Pham Thi,2003,27.4,9.6
64485602,Bui Huong,2002,28.0,9.2
33488703,Pham Minh,2003,28.3,8.2
79074144,Vu Hai,2002,28.1,7.9
27346332,Huynh Hoan,2003,26.9,7.7
98494988,Hoang Tuan,2003,25.9,9.5
92645573,Hoang Thi,2002,28.7,8.5
63622505,Pham Thanh,2002,27.1,7.5
99491505,Nguyen Duc,2002,26.4,8.2
61412328,Pham Minh,2002,25.2,7.9
82658960,Hoang Hai,2002,26.7,9.2
10911209,Nguyen Thi,2002,25.1,9.7
81548673,Bui Duc,2002,29.3,9.9
13143772,Vu Hoan,2003,25.2,8.2
2271874,Pham Minh,2003,26.4,9.7
97909823,Le Van,2003,28.7,8.6
90834560,Pham Hai,2003,27.5,9.1
98486581,Tran Huong,2003,27.0,8.9
2024486,Bui Minh,2002,26.5,9.0
73520122,Bui Hoan,2003,26.7,8.3
28087452,Pham Tuan,2003,28.1,8.0
77952067,Do Minh,2003,28.4,9.2
67568877,Bui Hai,2003,29.5,10.0
61059528,Bui Thanh,2003,28.7,9.6
92106224,Vu Nhu,2003,27.3,7.5
25086956,Huynh Thi,2002,25.7,8.8
33488703,Pham Minh,2003,28.3,8.2
79074144,Vu Hai,2002,28.1,7.9
27346332,Huynh Hoan,2003,26.9,7.7
98494988,Hoang Tuan,2003,25.9,9.5
92645573,Hoang Thi,2002,28.7,8.5
63622505,Pham Thanh,2002,27.1,7.5
99491505,Nguyen Duc,2002,26.4,8.2
61412328,Pham Minh,2002,25.2,7.9
82658960,Hoang Hai,2002,26.7,9.2
10911209,Nguyen Thi,2002,25.1,9.7
81548673,Bui Duc,2002,29.3,9.9
13143772,Vu Hoan,2003,25.2,8.2
2271874,Pham Minh,2003,26.4,9.7
97909823,Le Van,2003,28.7,8.6
90834560,Pham Hai,2003,27.5,9.1
98486581,Tran Huong,2003,27.0,8.9
2024486,Bui Minh,2002,26.5,9.0
73520122,Bui Hoan,2003,26.7,8.3
28087452,Pham Tuan,2003,28.1,8.0
77952067,Do Minh,2003,28.4,9.2
67568877,Bui Hai,2003,29.5,10.0
61059528,Bui Thanh,2003,28.7,9.6
92106224,Vu Nhu,2003,27.3,7.5
25086956,Huynh Thi,2002,25.7,8.8
7722524,Do Hoan,2003,28.8,8.0
89603092,Dang Nhu,2002,25.1,8.2
96682185,Nguyen Hai,2003,26.0,8.0
94931962,Pham Minh,2003,29.3,9.7
37564714,Vu Nhu,2002,28.1,8.3
96881568,Hoang Thanh,2003,28.9,7.5
17906282,Huynh Van,2002,28.9,8.3
38911196,Nguyen Hoan,2002,27.4,8.2
42789565,Vu Hai,2003,29.3,9.7
62951379,Tran Minh,2003,28.6,9.2
5729888,Huynh Nhu,2002,25.8,10.0
48338214,Tran Hai,2002,27.6,9.8
77632299,Dang Duc,2003,25.9,9.8
43252752,Do Hoan,2002,29.6,9.4
14775600,Le Hoan,2003,29.4,7.6
86257009,Hoang Hoan,2003,27.2,9.3
8148850,Nguyen Tuan,2002,25.0,9.9
29233756,Huynh Huong,2002,29.6,7.7
95652885,Huynh Van,2002,25.9,7.8
13758090,Nguyen Thanh,2002,28.0,7.7
75451920,Do Tuan,2003,28.9,7.6
82829740,Le Huong,2003,27.6,9.6
7722524,Do Hoan,2003,28.8,8.0
89603092,Dang Nhu,2002,25.1,8.2
96682185,Nguyen Hai,2003,26.0,8.0
94931962,Pham Minh,2003,29.3,9.7
37564714,Vu Nhu,2002,28.1,8.3
96881568,Hoang Thanh,2003,28.9,7.5
17906282,Huynh Van,2002,28.9,8.3
38911196,Nguyen Hoan,2002,27.4,8.2
42789565,Vu Hai,2003,29.3,9.7
62951379,Tran Minh,2003,28.6,9.2
5729888,Huynh Nhu,2002,25.8,10.0
48338214,Tran Hai,2002,27.6,9.8
77632299,Dang Duc,2003,25.9,9.8
43252752,Do Hoan,2002,29.6,9.4
14775600,Le Hoan,2003,29.4,7.6
86257009,Hoang Hoan,2003,27.2,9.3
8148850,Nguyen Tuan,2002,25.0,9.9
29233756,Huynh Huong,2002,29.6,7.7
95652885,Huynh Van,2002,25.9,7.8
13758090,Nguyen Thanh,2002,28.0,7.7
75451920,Do Tuan,2003,28.9,7.6
82829740,Le Huong,2003,27.6,9.6
7438325,Huynh Van,2003,29.2,8.5
23719483,Nguyen Hoan,2003,26.6,7.9
4455240,Bui Hai,2002,30.0,9.0
6442056,Do Hoan,2003,25.0,8.9
49806476,Do Hai,2003,26.3,8.9
90092248,Nguyen Tuan,2003,28.3,7.9
90941964,Huynh Tuan,2002,26.4,8.5
24045470,Bui Van,2002,28.2,7.7
93814264,Pham Hoan,2003,27.3,9.0
76513009,Le Nhu,2002,26.5,7.6
63011374,Le Minh,2003,26.5,7.7
60801396,Le Nhu,2003,25.9,7.9
14386038,Pham Duc,2003,29.0,7.5
1354356,Pham Huong,2002,28.8,8.8
13215956,Bui Minh,2002,26.9,7.7
27414536,Tran Huong,2002,25.1,9.4
7383554,Le Duc,2003,26.6,8.1
75295519,Do Van,2002,27.1,7.8
57427306,Vu Hai,2003,26.1,8.4
90463803,Dang Huong,2002,25.2,8.4
39772902,Hoang Hai,2002,27.3,9.5
3763319,Bui Thi,2002,27.3,9.5
7438325,Huynh Van,2003,29.2,8.5
23719483,Nguyen Hoan,2003,26.6,7.9
4455240,Bui Hai,2002,30.0,9.0
6442056,Do Hoan,2003,25.0,8.9
49806476,Do Hai,2003,26.3,8.9
90092248,Nguyen Tuan,2003,28.3,7.9
90941964,Huynh Tuan,2002,26.4,8.5
24045470,Bui Van,2002,28.2,7.7
93814264,Pham Hoan,2003,27.3,9.0
76513009,Le Nhu,2002,26.5,7.6
63011374,Le Minh,2003,26.5,7.7
60801396,Le Nhu,2003,25.9,7.9
14386038,Pham Duc,2003,29.0,7.5
1354356,Pham Huong,2002,28.8,8.8
13215956,Bui Minh,2002,26.9,7.7
27414536,Tran Huong,2002,25.1,9.4
7383554,Le Duc,2003,26.6,8.1
75295519,Do Van,2002,27.1,7.8
57427306,Vu Hai,2003,26.1,8.4
90463803,Dang Huong,2002,25.2,8.4
39772902,Hoang Hai,2002,27.3,9.5
3763319,Bui Thi,2002,27.3,9.5
40162267,Le Thanh,2003,25.6,7.6
36742609,Tran Minh,2003,26.0,8.2
24423642,Hoang Hai,2002,29.8,8.5
8172282,Bui Minh,2002,28.8,8.4
49126943,Pham Van,2003,29.4,9.7
39944876,Nguyen Van,2003,28.6,9.7
90312625,Dang Tuan,2002,27.1,9.3
25649092,Vu Duc,2002,25.3,8.1
17683918,Huynh Tuan,2003,26.5,9.3
85335909,Pham Hoan,2002,26.5,9.2
68994558,Hoang Tuan,2002,26.7,8.5
11171385,Pham Tuan,2002,25.7,9.8
77340539,Dang Huong,2002,25.3,9.6
82168813,Do Tuan,2002,28.4,9.1
481658,Pham Thi,2002,29.9,9.3
53191959,Hoang Tuan,2002,28.3,7.7
40440249,Nguyen Tuan,2003,28.0,8.3
52457804,Nguyen Minh,2003,28.1,8.2
97383311,Dang Minh,2003,27.0,9.2
79992065,Nguyen Thanh,2002,28.1,9.2
58401239,Hoang Duc,2003,27.1,9.3
39352945,Tran Huong,2002,29.9,8.5
24821413,Vu Huong,2002,28.3,8.7
22494233,Le Hai,2003,26.9,9.8
26566612,Bui Hai,2003,27.3,8.0
40162267,Le Thanh,2003,25.6,7.6
36742609,Tran Minh,2003,26.0,8.2
24423642,Hoang Hai,2002,29.8,8.5
8172282,Bui Minh,2002,28.8,8.4
49126943,Pham Van,2003,29.4,9.7
39944876,Nguyen Van,2003,28.6,9.7
90312625,Dang Tuan,2002,27.1,9.3
25649092,Vu Duc,2002,25.3,8.1
17683918,Huynh Tuan,2003,26.5,9.3
85335909,Pham Hoan,2002,26.5,9.2
68994558,Hoang Tuan,2002,26.7,8.5
11171385,Pham Tuan,2002,25.7,9.8
77340539,Dang Huong,2002,25.3,9.6
82168813,Do Tuan,2002,28.4,9.1
481658,Pham Thi,2002,29.9,9.3
53191959,Hoang Tuan,2002,28.3,7.7
40440249,Nguyen Tuan,2003,28.0,8.3
52457804,Nguyen Minh,2003,28.1,8.2
97383311,Dang Minh,2003,27.0,9.2
79992065,Nguyen Thanh,2002,28.1,9.2
58401239,Hoang Duc,2003,27.1,9.3
39352945,Tran Huong,2002,29.9,8.5
24821413,Vu Huong,2002,28.3,8.7
22494233,Le Hai,2003,26.9,9.8
26566612,Bui Hai,2003,27.3,8.0
2883011,Do Nhu,2003,29.2,9.7
36068449,Pham Thi,2002,27.8,7.6
83066336,Huynh Hai,2002,25.5,8.3
36168041,Dang Hoan,2003,25.4,7.6
63885269,Tran Tuan,2003,26.3,7.7
19000603,Nguyen Huong,2002,29.1,9.0
2718003,Pham Duc,2002,28.6,8.9
47782700,Vu Thanh,2002,25.1,7.7
22262267,Bui Tuan,2002,29.8,9.0
80972167,Dang Thi,2002,29.1,7.7
89497086,Tran Thanh,2002,27.3,7.6
43858665,Do Hai,2002,25.4,8.1
6896391,Tran Nhu,2003,27.4,9.2
6026478,Vu Tuan,2002,28.6,7.7
54381642,Pham Huong,2003,27.2,8.7
11432753,Le Nhu,2003,28.8,8.4
63510331,Pham Tuan,2002,29.1,9.8
66702798,Nguyen Hoan,2003,26.9,9.2
68422626,Hoang Minh,2002,26.6,8.3
27989456,Hoang Duc,2002,28.7,9.0
46314638,Do Duc,2002,28.1,8.7
17607509,Nguyen Nhu,2003,27.4,9.3
2883011,Do Nhu,2003,29.2,9.7
36068449,Pham Thi,2002,27.8,7.6
83066336,Huynh Hai,2002,25.5,8.3
36168041,Dang Hoan,2003,25.4,7.6
63885269,Tran Tuan,2003,26.3,7.7
19000603,Nguyen Huong,2002,29.1,9.0
2718003,Pham Duc,2002,28.6,8.9
47782700,Vu Thanh,2002,25.1,7.7
22262267,Bui Tuan,2002,29.8,9.0
80972167,Dang Thi,2002,29.1,7.7
89497086,Tran Thanh,2002,27.3,7.6
43858665,Do Hai,2002,25.4,8.1
6896391,Tran Nhu,2003,27.4,9.2
6026478,Vu Tuan,2002,28.6,7.7
54381642,Pham Huong,2003,27.2,8.7
11432753,Le Nhu,2003,28.8,8.4
63510331,Pham Tuan,2002,29.1,9.8
66702798,Nguyen Hoan,2003,26.9,9.2
68422626,Hoang Minh,2002,26.6,8.3
27989456,Hoang Duc,2002,28.7,9.0
46314638,Do Duc,2002,28.1,8.7
17607509,Nguyen Nhu,2003,27.4,9.3
7248546,Do Huong,2003,28.2,8.5
826203,Pham Tuan,2002,26.8,7.9
70711801,Le Huong,2003,25.2,8.3
9897883,Hoang Thi,2002,29.5,7.6
78639765,Dang Tuan,2003,27.7,7.8
70184441,Le Minh,2002,26.7,7.9
71214338,Vu Nhu,2003,25.9,9.7
40234053,Dang Hoan,2003,29.2,8.4
68631213,Dang Huong,2002,29.3,7.6
20268836,Vu Thi,2002,29.3,8.3
26665211,Pham Tuan,2003,30.0,9.3
49072572,Le Thi,2003,29.9,8.2
62966357,Do Duc,2002,28.7,8.8
48494819,Le Thi,2002,29.8,8.0
79397301,Dang Hoan,2003,25.9,8.7
66885567,Bui Thanh,2002,26.9,8.7
7248546,Do Huong,2003,28.2,8.5
826203,Pham Tuan,2002,26.8,7.9
70711801,Le Huong,2003,25.2,8.3
9897883,Hoang Thi,2002,29.5,7.6
78639765,Dang Tuan,2003,27.7,7.8
70184441,Le Minh,2002,26.7,7.9
71214338,Vu Nhu,2003,25.9,9.7
40234053,Dang Hoan,2003,29.2,8.4
68631213,Dang Huong,2002,29.3,7.6
20268836,Vu Thi,2002,29.3,8.3
26665211,Pham Tuan,2003,30.0,9.3
49072572,Le Thi,2003,29.9,8.2
62966357,Do Duc,2002,28.7,8.8
48494819,Le Thi,2002,29.8,8.0
79397301,Dang Hoan,2003,25.9,8.7
66885567,Bui Thanh,2002,26.9,8.7
93848643,Vu Nhu,2002,25.8,9.2
42802006,Nguyen Thi,2003,29.6,7.8
22963791,Hoang Duc,2002,29.5,9.8
54969347,Tran Hoan,2002,27.2,8.4
96565187,Nguyen Huong,2003,27.5,7.7
75617083,Le Hai,2002,26.9,8.8
81536292,Hoang Hoan,2003,25.8,9.6
38904585,Hoang Huong,2003,27.0,9.6
49663310,Hoang Hai,2002,25.6,9.5
22785799,Tran Thi,2002,29.6,8.7
11233969,Huynh Thi,2002,29.9,8.7
22028661,Le Tuan,2003,27.8,8.1
3144380,Tran Tuan,2002,29.7,8.9
58457605,Pham Van,2002,26.1,9.0
8329633,Bui Thi,2003,26.9,7.9
2484247,Pham Minh,2003,26.5,8.1
41289123,Le Minh,2003,28.3,8.7
25834499,Tran Thi,2002,29.1,8.9
90366603,Pham Hai,2003,29.9,8.0
70025652,Hoang Hai,2002,28.6,8.3
85614093,Do Thanh,2002,25.9,9.1
85430927,Tran Thi,2003,29.5,7.7
61326124,Bui Huong,2002,25.3,9.0
93848643,Vu Nhu,2002,25.8,9.2
42802006,Nguyen Thi,2003,29.6,7.8
22963791,Hoang Duc,2002,29.5,9.8
54969347,Tran Hoan,2002,27.2,8.4
96565187,Nguyen Huong,2003,27.5,7.7
75617083,Le Hai,2002,26.9,8.8
81536292,Hoang Hoan,2003,25.8,9.6
38904585,Hoang Huong,2003,27.0,9.6
49663310,Hoang Hai,2002,25.6,9.5
22785799,Tran Thi,2002,29.6,8.7
11233969,Huynh Thi,2002,29.9,8.7
22028661,Le Tuan,2003,27.8,8.1
3144380,Tran Tuan,2002,29.7,8.9
58457605,Pham Van,2002,26.1,9.0
8329633,Bui Thi,2003,26.9,7.9
2484247,Pham Minh,2003,26.5,8.1
41289123,Le Minh,2003,28.3,8.7
25834499,Tran Thi,2002,29.1,8.9
90366603,Pham Hai,2003,29.9,8.0
70025652,Hoang Hai,2002,28.6,8.3
85614093,Do Thanh,2002,25.9,9.1
85430927,Tran Thi,2003,29.5,7.7
61326124,Bui Huong,2002,25.3,9.0
25859672,Vu Van,2002,29.3,8.7
68932379,Vu Van,2003,26.7,8.8
84716572,Tran Hoan,2002,28.1,9.6
99355108,Do Hai,2002,25.8,7.7
31385935,Bui Tuan,2002,25.4,8.1
36835390,Huynh Tuan,2003,29.9,8.8
99754869,Nguyen Hoan,2003,29.5,8.3
24320472,Tran Nhu,2002,29.8,8.5
89535294,Bui Van,2002,29.2,8.5
53848863,Vu Van,2002,29.9,9.4
3804713,Dang Duc,2003,25.6,8.8
29022191,Dang Thanh,2003,28.9,9.4
9676912,Bui Thanh,2002,28.8,7.6
71873478,Nguyen Duc,2002,29.9,9.6
26852010,Nguyen Minh,2003,28.0,8.7
35296937,Bui Thanh,2002,29.7,9.6
29757491,Hoang Duc,2003,26.2,8.0
68713595,Dang Duc,2003,25.2,8.6
37543727,Hoang Hoan,2002,25.6,8.1
31947073,Nguyen Van,2003,26.2,9.5
23507917,Tran Duc,2002,25.4,7.6
20315251,Vu Hai,2003,27.7,7.8
23444938,Huynh Thanh,2003,25.4,7.8
54867567,Tran Tuan,2003,29.5,8.9
38129042,Vu Thanh,2003,26.9,9.2
28559800,Huynh Thanh,2002,26.9,7.6
99865455,Le Tuan,2003,28.0,9.5
61729269,Le Huong,2003,28.3,9.1
25859672,Vu Van,2002,29.3,8.7
68932379,Vu Van,2003,26.7,8.8
84716572,Tran Hoan,2002,28.1,9.6
99355108,Do Hai,2002,25.8,7.7
31385935,Bui Tuan,2002,25.4,8.1
